2,-54.519665,-27.270193,-11.407111,22.301832,31.686121
1,1.9477104,-7.378053,-2.7749212,5.9660735,22.616894
0,-43.787594,-34.439114,14.336445,-2.8268461,-15.40177
3,-24.189976,8.434063,7.5995393,-12.087399,-22.62893
