2,-51.665,-27.654455,-9.207514,19.67803,27.60824
1,0.64967805,-6.4162173,-3.4483473,6.4246206,23.990227
0,-49.214123,-32.660397,11.696649,-0.29940397,-11.92317
3,-24.040096,6.490644,5.061885,-8.273415,-15.3196125
