2,-53.904533,-25.191229,-12.982227,22.980278,33.434444
1,0.5990661,-9.63504,-2.9524224,6.681837,23.090733
0,-43.50508,-31.927282,12.3123,-1.5562937,-13.65089
3,-25.796688,11.314068,5.8915777,-11.179081,-21.237885
