2,-53.473488,-26.087227,-10.8342,20.986683,29.541084
1,0.36684802,-9.835014,-3.4940684,7.6032286,25.924053
0,-43.14736,-35.41958,13.897183,-2.240253,-14.057688
3,-25.831278,7.9919195,6.0844655,-9.942837,-18.830627
