2,-52.731388,-27.962002,-11.430866,22.334673,32.362984
1,1.8243074,-10.546814,-1.7457336,5.749728,21.593702
0,-52.11462,-38.625565,11.890309,1.3577763,-9.139944
3,-26.182749,7.654023,6.33946,-10.203465,-19.72695
