2,-51.97694,-26.744343,-10.064755,19.954817,28.661686
1,4.4349933,-8.99976,-2.958159,6.3541164,24.661472
0,-48.458202,-39.860992,13.260532,0.12883686,-10.755442
3,-26.423132,10.21659,5.384382,-10.485161,-21.098478
