2,-55.681786,-33.056076,-10.748568,23.954258,35.632515
1,-0.74213403,-16.745089,-2.2934828,8.336597,25.984259
0,-47.75628,-38.887695,7.9909654,6.576189,2.5843434
3,-27.982962,-2.7229655,4.0969605,-2.9629645,-6.423911
