3,-29.874517,27.12015,-12.794555,59.154762,-7.7288423,37.117058,4.1067324,-30.190142,-43.72842,-39.28545,-15.915532,-5.4264126,3.6035874,-8.732824,24.391531
0,-22.117424,7.5278573,11.079049,31.814032,-2.4441361,31.931263,-10.513489,-23.544115,-40.977127,5.573176,-34.844208,-24.649195,7.525954,6.8564,21.959496
1,-5.401232,19.673317,3.0624819,31.463238,-3.23418,17.614838,-5.5549154,-20.66195,-10.96884,-18.687672,6.219562,7.1482716,-5.566323,-15.772225,17.476162
4,-22.469105,10.715365,-19.57578,28.871098,4.3074207,12.9653635,15.25262,-11.400907,-23.571384,-23.926798,-13.829852,-2.9082143,5.270276,9.02689,5.0841913
2,-10.149975,17.544895,-22.755516,39.155746,-17.998068,19.650394,12.337562,-13.840917,-21.445782,-49.554478,9.731326,5.868716,5.960732,-20.722263,8.735502
