2,-51.249485,-27.203102,-9.914432,20.14741,29.019995
1,3.903709,-7.962716,-2.8504095,5.8026457,22.268349
0,-46.73448,-31.512121,13.162705,-2.317803,-15.184239
3,-23.217844,10.560652,4.81308,-9.759322,-17.467674
